student_id,student_name,department,year,section,gender,hostel_status
STU0995,Student_0995,CSE,4,A,Male,Day Scholar
STU0996,Student_0996,CIVIL,2,C,Female,Hostel
STU0997,Student_0997,CSE,1,A,Female,Day Scholar
STU0998,Student_0998,IT,3,A,Female,Day Scholar
STU0999,Student_0999,EEE,4,A,Female,Hostel
STU1000,Student_1000,CIVIL,3,D,Male,Day Scholar
STU1001,Student_1001,IT,4,D,Male,Day Scholar
STU1002,Student_1002,AIML,2,C,Male,Hostel
STU1003,Student_1003,ECE,1,A,Female,Day Scholar
STU1004,Student_1004,CSE,4,D,Female,Hostel
STU1005,Student_1005,MECH,4,C,Female,Day Scholar
STU1006,Student_1006,MECH,4,A,Male,Hostel
STU1007,Student_1007,EEE,4,B,Female,Day Scholar
STU1008,Student_1008,AIML,1,A,Male,Day Scholar
STU1009,Student_1009,CSE,1,A,Male,Day Scholar
STU1010,Student_1010,AIML,2,D,Male,Day Scholar
STU1011,Student_1011,CSE,1,C,Male,Hostel
STU1012,Student_1012,EEE,4,C,Male,Hostel
STU1013,Student_1013,EEE,2,D,Male,Hostel
STU1014,Student_1014,MECH,2,A,Female,Hostel
STU1015,Student_1015,AIML,2,B,Male,Hostel
STU1016,Student_1016,CIVIL,4,A,Male,Hostel
STU1017,Student_1017,MECH,3,A,Female,Hostel
STU1018,Student_1018,AIML,4,B,Male,Day Scholar
STU1019,Student_1019,MECH,1,D,Female,Day Scholar
STU1020,Student_1020,CIVIL,1,C,Female,Day Scholar
STU1021,Student_1021,ECE,4,D,Female,Day Scholar
STU1022,Student_1022,ECE,4,D,Male,Hostel
STU1023,Student_1023,ECE,2,A,Male,Hostel
STU1024,Student_1024,ECE,4,C,Female,Hostel
STU1025,Student_1025,IT,2,C,Male,Day Scholar
STU1026,Student_1026,CSE,1,D,Male,Hostel
STU1027,Student_1027,IT,2,B,Female,Day Scholar
STU1028,Student_1028,IT,4,D,Female,Hostel
STU1029,Student_1029,IT,1,B,Male,Hostel
STU1030,Student_1030,ECE,3,C,Female,Hostel
STU1031,Student_1031,CIVIL,2,D,Female,Hostel
STU1032,Student_1032,EEE,1,A,Female,Day Scholar
STU1033,Student_1033,EEE,2,D,Male,Day Scholar
STU1034,Student_1034,CSE,1,C,Male,Hostel
STU1035,Student_1035,ECE,1,A,Male,Day Scholar
STU1036,Student_1036,ECE,2,A,Female,Hostel
STU1037,Student_1037,ECE,3,B,Male,Hostel
STU1038,Student_1038,MECH,1,A,Female,Hostel
STU1039,Student_1039,AIML,1,A,Male,Hostel
STU1040,Student_1040,MECH,1,D,Male,Day Scholar
STU1041,Student_1041,AIML,3,C,Female,Hostel
STU1042,Student_1042,ECE,3,B,Male,Hostel
STU1043,Student_1043,ECE,4,D,Female,Day Scholar
STU1044,Student_1044,MECH,2,A,Male,Hostel
STU1045,Student_1045,MECH,3,A,Male,Day Scholar
STU1046,Student_1046,AIML,2,B,Female,Hostel
STU1047,Student_1047,EEE,4,C,Female,Hostel
STU1048,Student_1048,AIML,2,B,Female,Hostel
STU1049,Student_1049,MECH,3,D,Male,Hostel
STU1050,Student_1050,CIVIL,2,B,Male,Hostel
STU1051,Student_1051,MECH,3,A,Male,Hostel
STU1052,Student_1052,CIVIL,2,D,Female,Day Scholar
STU1053,Student_1053,CSE,3,A,Female,Hostel
STU1054,Student_1054,MECH,3,C,Female,Day Scholar
STU1055,Student_1055,CSE,2,A,Male,Day Scholar
STU1056,Student_1056,EEE,4,A,Male,Hostel
STU1057,Student_1057,AIML,1,B,Female,Day Scholar
STU1058,Student_1058,CIVIL,4,A,Male,Hostel
STU1059,Student_1059,AIML,2,D,Female,Day Scholar
STU1060,Student_1060,CSE,4,D,Male,Hostel
STU1061,Student_1061,CIVIL,3,C,Male,Day Scholar
STU1062,Student_1062,AIML,1,D,Female,Day Scholar
STU1063,Student_1063,MECH,2,B,Male,Hostel
STU1064,Student_1064,ECE,2,C,Male,Day Scholar
STU1065,Student_1065,CSE,2,D,Female,Hostel
STU1066,Student_1066,AIML,1,B,Female,Hostel
STU1067,Student_1067,CSE,3,D,Male,Hostel
STU1068,Student_1068,IT,2,D,Female,Hostel
STU1069,Student_1069,CSE,4,A,Male,Hostel
STU1070,Student_1070,CIVIL,2,D,Female,Day Scholar
STU1071,Student_1071,IT,2,D,Male,Day Scholar
STU1072,Student_1072,CIVIL,2,B,Male,Day Scholar
STU1073,Student_1073,ECE,2,B,Female,Hostel
STU1074,Student_1074,IT,3,A,Male,Day Scholar
STU1075,Student_1075,MECH,4,D,Male,Day Scholar
STU1076,Student_1076,CSE,3,A,Female,Day Scholar
STU1077,Student_1077,AIML,4,D,Female,Day Scholar
STU1078,Student_1078,EEE,2,C,Male,Day Scholar
STU1079,Student_1079,CSE,1,C,Female,Hostel
STU1080,Student_1080,CSE,3,A,Female,Hostel
STU1081,Student_1081,ECE,1,A,Male,Day Scholar
STU1082,Student_1082,MECH,3,A,Male,Hostel
STU1083,Student_1083,EEE,2,B,Female,Hostel
STU1084,Student_1084,IT,3,B,Female,Day Scholar
STU1085,Student_1085,IT,2,B,Female,Day Scholar
STU1086,Student_1086,IT,3,A,Male,Hostel
STU1087,Student_1087,CIVIL,2,D,Male,Day Scholar
STU1088,Student_1088,CIVIL,2,C,Male,Hostel
STU1089,Student_1089,AIML,4,A,Male,Hostel
STU1090,Student_1090,EEE,2,B,Male,Day Scholar
STU1091,Student_1091,IT,4,B,Male,Hostel
STU1092,Student_1092,CIVIL,2,A,Male,Hostel
STU1093,Student_1093,AIML,1,A,Female,Hostel
STU1094,Student_1094,MECH,2,B,Female,Day Scholar
STU1095,Student_1095,AIML,1,D,Male,Day Scholar
STU1096,Student_1096,CIVIL,1,B,Male,Day Scholar
STU1097,Student_1097,ECE,2,B,Male,Day Scholar
STU1098,Student_1098,ECE,1,A,Female,Hostel
STU1099,Student_1099,IT,4,D,Male,Day Scholar
STU1100,Student_1100,ECE,3,B,Female,Day Scholar
STU1101,Student_1101,IT,2,B,Female,Day Scholar
STU1102,Student_1102,IT,1,C,Female,Day Scholar
STU1103,Student_1103,CIVIL,2,A,Female,Hostel
STU1104,Student_1104,ECE,4,C,Female,Hostel
STU1105,Student_1105,IT,2,C,Male,Hostel
STU1106,Student_1106,EEE,2,B,Male,Day Scholar
STU1107,Student_1107,MECH,1,A,Female,Day Scholar
STU1108,Student_1108,AIML,4,D,Male,Hostel
STU1109,Student_1109,AIML,3,B,Female,Day Scholar
STU1110,Student_1110,CIVIL,3,D,Female,Day Scholar
STU1111,Student_1111,ECE,1,D,Male,Hostel
STU1112,Student_1112,ECE,2,A,Male,Hostel
STU1113,Student_1113,IT,1,C,Male,Day Scholar
STU1114,Student_1114,CSE,1,A,Male,Day Scholar
STU1115,Student_1115,IT,1,D,Male,Day Scholar
STU1116,Student_1116,MECH,2,B,Female,Hostel
STU1117,Student_1117,EEE,4,D,Male,Hostel
STU1118,Student_1118,AIML,1,B,Male,Hostel
STU1119,Student_1119,IT,2,B,Male,Hostel
STU1120,Student_1120,CSE,4,A,Female,Day Scholar
STU1121,Student_1121,CSE,1,D,Male,Hostel
STU1122,Student_1122,IT,3,C,Female,Hostel
STU1123,Student_1123,CIVIL,4,D,Male,Day Scholar
STU1124,Student_1124,AIML,1,D,Male,Day Scholar
STU1125,Student_1125,CIVIL,4,C,Female,Day Scholar
STU1126,Student_1126,EEE,4,A,Male,Hostel
STU1127,Student_1127,CSE,4,D,Male,Day Scholar
STU1128,Student_1128,CSE,4,D,Female,Day Scholar
STU1129,Student_1129,MECH,4,B,Male,Hostel
STU1130,Student_1130,EEE,4,D,Female,Hostel
STU1131,Student_1131,CSE,1,C,Female,Day Scholar
STU1132,Student_1132,EEE,3,B,Female,Hostel
STU1133,Student_1133,AIML,2,A,Female,Day Scholar
STU1134,Student_1134,ECE,4,B,Female,Day Scholar
STU1135,Student_1135,CSE,2,C,Male,Hostel
STU1136,Student_1136,MECH,1,C,Male,Day Scholar
STU1137,Student_1137,AIML,4,B,Male,Hostel
STU1138,Student_1138,IT,3,A,Female,Hostel
STU1139,Student_1139,EEE,2,B,Female,Hostel
STU1140,Student_1140,IT,4,A,Female,Day Scholar
STU1141,Student_1141,CIVIL,1,B,Female,Hostel
STU1142,Student_1142,AIML,3,C,Male,Hostel
STU1143,Student_1143,IT,2,D,Male,Day Scholar
STU1144,Student_1144,CSE,2,D,Female,Day Scholar
STU1145,Student_1145,EEE,4,A,Female,Day Scholar
STU1146,Student_1146,ECE,3,A,Male,Day Scholar
STU1147,Student_1147,AIML,3,A,Female,Hostel
STU1148,Student_1148,CSE,3,C,Female,Hostel
STU1149,Student_1149,MECH,3,B,Female,Hostel
STU1150,Student_1150,CIVIL,1,C,Male,Day Scholar
STU1151,Student_1151,EEE,3,D,Male,Day Scholar
STU1152,Student_1152,AIML,2,A,Female,Hostel
STU1153,Student_1153,AIML,2,B,Male,Day Scholar
STU1154,Student_1154,ECE,1,D,Female,Day Scholar
STU1155,Student_1155,ECE,2,D,Female,Hostel
STU1156,Student_1156,MECH,2,D,Male,Hostel
STU1157,Student_1157,CIVIL,3,C,Female,Day Scholar
STU1158,Student_1158,MECH,2,A,Female,Day Scholar
STU1159,Student_1159,CSE,1,D,Male,Day Scholar
STU1160,Student_1160,CSE,3,A,Female,Hostel
STU1161,Student_1161,MECH,4,C,Female,Hostel
STU1162,Student_1162,CIVIL,3,D,Female,Hostel
STU1163,Student_1163,MECH,1,C,Male,Hostel
STU1164,Student_1164,CIVIL,3,C,Female,Hostel
STU1165,Student_1165,CIVIL,3,A,Male,Day Scholar
STU1166,Student_1166,IT,1,D,Female,Day Scholar
STU1167,Student_1167,EEE,3,C,Female,Day Scholar
STU1168,Student_1168,CIVIL,1,D,Female,Hostel
STU1169,Student_1169,ECE,1,A,Female,Hostel
STU1170,Student_1170,CIVIL,4,C,Male,Hostel
STU1171,Student_1171,CIVIL,2,A,Male,Day Scholar
STU1172,Student_1172,CIVIL,2,D,Female,Hostel
STU1173,Student_1173,IT,3,D,Female,Hostel
STU1174,Student_1174,IT,3,A,Female,Day Scholar
STU1175,Student_1175,CSE,4,B,Female,Hostel
STU1176,Student_1176,IT,4,C,Female,Day Scholar
STU1177,Student_1177,ECE,4,D,Female,Hostel
STU1178,Student_1178,ECE,1,D,Female,Hostel
STU1179,Student_1179,IT,4,C,Female,Day Scholar
STU1180,Student_1180,MECH,4,A,Male,Day Scholar
STU1181,Student_1181,EEE,3,A,Male,Day Scholar
STU1182,Student_1182,IT,4,A,Male,Day Scholar
STU1183,Student_1183,CIVIL,1,B,Female,Day Scholar
STU1184,Student_1184,AIML,1,B,Female,Day Scholar
STU1185,Student_1185,EEE,3,D,Female,Hostel
STU1186,Student_1186,EEE,4,A,Male,Hostel
STU1187,Student_1187,ECE,4,C,Female,Day Scholar
STU1188,Student_1188,EEE,1,D,Male,Hostel
STU1189,Student_1189,IT,4,C,Female,Day Scholar
STU1190,Student_1190,CIVIL,4,D,Male,Hostel
STU1191,Student_1191,CIVIL,4,B,Male,Day Scholar
STU1192,Student_1192,CSE,2,D,Male,Hostel
STU1193,Student_1193,CIVIL,3,B,Female,Hostel
STU1194,Student_1194,CIVIL,2,D,Male,Hostel
STU1195,Student_1195,ECE,3,A,Female,Hostel
STU1196,Student_1196,CIVIL,1,C,Female,Hostel
STU1197,Student_1197,CSE,4,A,Female,Day Scholar
STU1198,Student_1198,AIML,3,D,Female,Day Scholar
STU1199,Student_1199,IT,2,D,Female,Day Scholar
STU1200,Student_1200,ECE,4,D,Male,Hostel
STU1201,Student_1201,AIML,1,B,Female,Day Scholar
STU1202,Student_1202,ECE,3,C,Female,Hostel
STU1203,Student_1203,MECH,3,C,Female,Hostel
STU1204,Student_1204,EEE,3,D,Female,Hostel
STU1205,Student_1205,MECH,4,D,Female,Day Scholar
STU1206,Student_1206,CIVIL,2,B,Male,Hostel
STU1207,Student_1207,AIML,2,A,Male,Day Scholar
STU1208,Student_1208,CIVIL,3,A,Female,Day Scholar
STU1209,Student_1209,EEE,1,C,Male,Hostel
STU1210,Student_1210,ECE,1,B,Male,Hostel
STU1211,Student_1211,EEE,2,D,Female,Day Scholar
STU1212,Student_1212,CSE,1,C,Male,Day Scholar
STU1213,Student_1213,EEE,2,B,Female,Day Scholar
STU1214,Student_1214,CSE,3,A,Male,Day Scholar
STU1215,Student_1215,EEE,2,B,Male,Day Scholar
STU1216,Student_1216,IT,2,A,Male,Day Scholar
STU1217,Student_1217,CSE,3,B,Female,Hostel
STU1218,Student_1218,AIML,1,C,Male,Day Scholar
STU1219,Student_1219,CIVIL,2,A,Male,Day Scholar
STU1220,Student_1220,CIVIL,2,C,Female,Day Scholar
STU1221,Student_1221,MECH,3,C,Female,Day Scholar
STU1222,Student_1222,CIVIL,1,A,Male,Hostel
STU1223,Student_1223,ECE,2,A,Female,Hostel
STU1224,Student_1224,IT,3,D,Male,Day Scholar
STU1225,Student_1225,EEE,2,D,Male,Day Scholar
STU1226,Student_1226,MECH,4,D,Female,Day Scholar
STU1227,Student_1227,ECE,3,C,Female,Hostel
STU1228,Student_1228,ECE,1,C,Female,Hostel
STU1229,Student_1229,CSE,1,D,Male,Hostel
STU1230,Student_1230,CIVIL,1,C,Female,Hostel
STU1231,Student_1231,AIML,1,C,Male,Hostel
STU1232,Student_1232,AIML,2,A,Female,Hostel
STU1233,Student_1233,MECH,2,A,Male,Day Scholar
STU1234,Student_1234,IT,1,C,Female,Hostel
STU1235,Student_1235,AIML,1,D,Male,Hostel
STU1236,Student_1236,EEE,1,B,Female,Day Scholar
STU1237,Student_1237,AIML,2,D,Male,Hostel
STU1238,Student_1238,MECH,1,B,Female,Day Scholar
STU1239,Student_1239,AIML,1,D,Female,Hostel
STU1240,Student_1240,EEE,4,A,Male,Day Scholar
STU1241,Student_1241,CSE,4,C,Female,Day Scholar
STU1242,Student_1242,IT,1,C,Male,Day Scholar
STU1243,Student_1243,MECH,3,A,Male,Day Scholar
STU1244,Student_1244,CSE,1,B,Female,Day Scholar
STU1245,Student_1245,CSE,4,B,Male,Hostel
STU1246,Student_1246,CSE,3,B,Female,Hostel
STU1247,Student_1247,ECE,3,A,Female,Day Scholar
STU1248,Student_1248,IT,1,B,Male,Day Scholar
STU1249,Student_1249,CIVIL,4,A,Female,Day Scholar
STU1250,Student_1250,IT,4,D,Male,Hostel
STU1251,Student_1251,ECE,3,D,Male,Day Scholar
STU1252,Student_1252,CIVIL,1,A,Female,Day Scholar
STU1253,Student_1253,IT,2,C,Female,Day Scholar
STU1254,Student_1254,CSE,2,D,Male,Day Scholar
STU1255,Student_1255,MECH,4,B,Male,Hostel
STU1256,Student_1256,CIVIL,2,A,Female,Day Scholar
STU1257,Student_1257,EEE,4,B,Female,Day Scholar
STU1258,Student_1258,EEE,4,B,Female,Hostel
STU1259,Student_1259,AIML,4,C,Female,Day Scholar
STU1260,Student_1260,CIVIL,2,B,Male,Day Scholar
STU1261,Student_1261,MECH,4,C,Female,Hostel
STU1262,Student_1262,ECE,3,D,Male,Hostel
STU1263,Student_1263,CSE,1,A,Male,Hostel
STU1264,Student_1264,AIML,1,B,Female,Day Scholar
STU1265,Student_1265,EEE,4,A,Male,Day Scholar
STU1266,Student_1266,ECE,1,B,Female,Hostel
STU1267,Student_1267,ECE,2,A,Male,Hostel
STU1268,Student_1268,CSE,2,B,Female,Hostel
STU1269,Student_1269,CIVIL,1,B,Male,Day Scholar
STU1270,Student_1270,EEE,2,B,Male,Day Scholar
STU1271,Student_1271,MECH,1,B,Female,Hostel
STU1272,Student_1272,ECE,1,B,Female,Day Scholar
STU1273,Student_1273,CSE,1,B,Male,Hostel
STU1274,Student_1274,MECH,4,B,Male,Day Scholar
STU1275,Student_1275,CIVIL,1,B,Female,Day Scholar
STU1276,Student_1276,EEE,4,B,Male,Day Scholar
STU1277,Student_1277,CIVIL,1,A,Female,Day Scholar
STU1278,Student_1278,ECE,1,C,Male,Hostel
STU1279,Student_1279,MECH,1,B,Female,Day Scholar
STU1280,Student_1280,MECH,2,C,Male,Day Scholar
STU1281,Student_1281,MECH,4,B,Female,Hostel
STU1282,Student_1282,ECE,4,B,Female,Day Scholar
STU1283,Student_1283,ECE,1,A,Male,Hostel
STU1284,Student_1284,CIVIL,1,D,Female,Hostel
STU1285,Student_1285,AIML,2,D,Male,Day Scholar
STU1286,Student_1286,CIVIL,2,A,Female,Day Scholar
STU1287,Student_1287,EEE,2,C,Female,Hostel
STU1288,Student_1288,CSE,4,D,Female,Hostel
STU1289,Student_1289,MECH,4,A,Male,Hostel
STU1290,Student_1290,AIML,4,A,Female,Day Scholar
STU1291,Student_1291,CSE,1,D,Male,Hostel
STU1292,Student_1292,AIML,4,C,Female,Hostel
STU1293,Student_1293,IT,3,A,Male,Hostel
STU1294,Student_1294,CIVIL,3,B,Male,Day Scholar
STU1295,Student_1295,ECE,2,C,Male,Hostel
STU1296,Student_1296,MECH,4,C,Female,Day Scholar
STU1297,Student_1297,CIVIL,3,D,Male,Day Scholar
STU1298,Student_1298,CSE,2,D,Female,Hostel
STU1299,Student_1299,IT,4,B,Male,Day Scholar
STU1300,Student_1300,IT,1,A,Male,Hostel
STU1301,Student_1301,IT,3,D,Male,Day Scholar
STU1302,Student_1302,CSE,1,D,Male,Day Scholar
STU1303,Student_1303,CSE,4,C,Female,Hostel
STU1304,Student_1304,CSE,3,D,Male,Hostel
STU1305,Student_1305,CSE,4,D,Male,Hostel
STU1306,Student_1306,IT,1,D,Female,Day Scholar
STU1307,Student_1307,IT,3,D,Male,Day Scholar
STU1308,Student_1308,AIML,1,C,Male,Hostel
STU1309,Student_1309,CIVIL,4,B,Male,Hostel
STU1310,Student_1310,MECH,4,B,Male,Day Scholar
STU1311,Student_1311,ECE,1,A,Female,Day Scholar
STU1312,Student_1312,IT,3,D,Female,Day Scholar
STU1313,Student_1313,ECE,1,C,Male,Hostel
STU1314,Student_1314,CIVIL,4,A,Female,Day Scholar
STU1315,Student_1315,CIVIL,1,A,Female,Hostel
STU1316,Student_1316,ECE,4,B,Male,Day Scholar
STU1317,Student_1317,IT,1,C,Female,Day Scholar
STU1318,Student_1318,ECE,3,C,Male,Hostel
STU1319,Student_1319,AIML,3,C,Female,Hostel
STU1320,Student_1320,EEE,1,B,Female,Hostel
STU1321,Student_1321,IT,1,B,Female,Day Scholar
STU1322,Student_1322,IT,3,B,Male,Day Scholar
STU1323,Student_1323,MECH,4,B,Female,Day Scholar
STU1324,Student_1324,CSE,3,B,Male,Hostel
STU1325,Student_1325,EEE,4,D,Male,Day Scholar
STU1326,Student_1326,CIVIL,1,D,Female,Hostel
STU1327,Student_1327,IT,1,C,Male,Hostel
STU1328,Student_1328,ECE,4,A,Female,Hostel
STU1329,Student_1329,EEE,1,C,Male,Day Scholar
STU1330,Student_1330,MECH,4,A,Male,Day Scholar
STU1331,Student_1331,CIVIL,2,B,Female,Hostel
STU1332,Student_1332,CSE,3,A,Female,Day Scholar
STU1333,Student_1333,CSE,2,C,Female,Hostel
STU1334,Student_1334,MECH,4,C,Female,Hostel
STU1335,Student_1335,MECH,3,A,Male,Day Scholar
STU1336,Student_1336,ECE,4,D,Male,Hostel
STU1337,Student_1337,IT,3,B,Male,Hostel
STU1338,Student_1338,CSE,3,B,Female,Day Scholar
STU1339,Student_1339,CIVIL,3,C,Male,Hostel
STU1340,Student_1340,EEE,3,D,Female,Hostel
STU1341,Student_1341,CIVIL,4,A,Male,Hostel
STU1342,Student_1342,AIML,3,B,Female,Hostel
STU1343,Student_1343,AIML,3,D,Male,Hostel
STU1344,Student_1344,MECH,2,B,Male,Hostel
STU1345,Student_1345,ECE,1,D,Female,Hostel
STU1346,Student_1346,AIML,1,D,Male,Day Scholar
STU1347,Student_1347,CSE,2,C,Female,Day Scholar
STU1348,Student_1348,CIVIL,2,B,Male,Hostel
STU1349,Student_1349,CIVIL,4,A,Male,Hostel
STU1350,Student_1350,MECH,4,C,Female,Day Scholar
STU1351,Student_1351,IT,4,C,Female,Day Scholar
STU1352,Student_1352,IT,2,A,Male,Day Scholar
STU1353,Student_1353,EEE,2,C,Male,Day Scholar
STU1354,Student_1354,MECH,3,D,Male,Day Scholar
STU1355,Student_1355,EEE,4,D,Male,Hostel
STU1356,Student_1356,IT,4,B,Male,Day Scholar
STU1357,Student_1357,MECH,4,B,Male,Day Scholar
STU1358,Student_1358,MECH,1,A,Female,Day Scholar
STU1359,Student_1359,MECH,3,B,Female,Hostel
STU1360,Student_1360,IT,4,D,Female,Hostel
STU1361,Student_1361,EEE,4,A,Male,Hostel
STU1362,Student_1362,EEE,4,A,Male,Hostel
STU1363,Student_1363,MECH,1,B,Male,Hostel
STU1364,Student_1364,AIML,1,D,Female,Hostel
STU1365,Student_1365,ECE,2,A,Female,Day Scholar
STU1366,Student_1366,IT,3,D,Male,Hostel
STU1367,Student_1367,ECE,2,D,Male,Hostel
STU1368,Student_1368,ECE,3,D,Female,Day Scholar
STU1369,Student_1369,EEE,1,B,Female,Hostel
STU1370,Student_1370,EEE,4,C,Female,Day Scholar
STU1371,Student_1371,AIML,2,C,Male,Day Scholar
STU1372,Student_1372,ECE,4,A,Male,Hostel
STU1373,Student_1373,ECE,2,D,Male,Day Scholar
STU1374,Student_1374,MECH,1,B,Female,Day Scholar
STU1375,Student_1375,EEE,1,D,Female,Day Scholar
STU1376,Student_1376,ECE,1,D,Male,Day Scholar
STU1377,Student_1377,CIVIL,2,B,Male,Hostel
STU1378,Student_1378,AIML,3,C,Female,Day Scholar
STU1379,Student_1379,CIVIL,2,D,Male,Hostel
STU1380,Student_1380,CIVIL,3,D,Female,Day Scholar
STU1381,Student_1381,IT,2,C,Female,Day Scholar
STU1382,Student_1382,IT,2,B,Male,Day Scholar
STU1383,Student_1383,AIML,1,A,Female,Hostel
STU1384,Student_1384,CIVIL,4,C,Male,Hostel
STU1385,Student_1385,ECE,4,A,Female,Hostel
STU1386,Student_1386,EEE,3,A,Female,Day Scholar
STU1387,Student_1387,AIML,4,C,Male,Day Scholar
STU1388,Student_1388,MECH,2,D,Female,Day Scholar
STU1389,Student_1389,CIVIL,2,A,Male,Day Scholar
STU1390,Student_1390,AIML,1,A,Male,Hostel
STU1391,Student_1391,CSE,1,B,Female,Day Scholar
STU1392,Student_1392,CSE,4,D,Male,Hostel
STU1393,Student_1393,IT,3,A,Male,Day Scholar
STU1394,Student_1394,EEE,4,B,Male,Hostel
STU1395,Student_1395,ECE,4,D,Male,Hostel
STU1396,Student_1396,EEE,4,C,Male,Day Scholar
STU1397,Student_1397,EEE,4,C,Male,Day Scholar
STU1398,Student_1398,EEE,2,B,Female,Hostel
STU1399,Student_1399,EEE,3,C,Male,Day Scholar
STU1400,Student_1400,MECH,2,A,Female,Day Scholar
STU1401,Student_1401,MECH,3,D,Female,Hostel
STU1402,Student_1402,IT,1,A,Male,Hostel
STU1403,Student_1403,AIML,4,A,Female,Hostel
STU1404,Student_1404,CSE,2,C,Female,Hostel
STU1405,Student_1405,EEE,3,A,Male,Day Scholar
STU1406,Student_1406,IT,1,C,Male,Hostel
STU1407,Student_1407,AIML,1,D,Male,Hostel
STU1408,Student_1408,CSE,4,D,Female,Hostel
STU1409,Student_1409,CIVIL,3,A,Female,Day Scholar
STU1410,Student_1410,ECE,2,B,Male,Hostel
STU1411,Student_1411,MECH,4,C,Male,Day Scholar
STU1412,Student_1412,CIVIL,2,C,Female,Hostel
STU1413,Student_1413,CSE,1,A,Female,Hostel
STU1414,Student_1414,CIVIL,2,C,Female,Day Scholar
STU1415,Student_1415,ECE,2,C,Female,Hostel
STU1416,Student_1416,IT,4,B,Male,Hostel
STU1417,Student_1417,CSE,2,B,Female,Day Scholar
STU1418,Student_1418,CIVIL,4,A,Female,Hostel
STU1419,Student_1419,MECH,1,B,Female,Hostel
STU1420,Student_1420,MECH,4,A,Female,Hostel
STU1421,Student_1421,AIML,4,D,Male,Hostel
STU1422,Student_1422,CIVIL,3,A,Male,Day Scholar
STU1423,Student_1423,EEE,2,D,Female,Hostel
STU1424,Student_1424,CIVIL,1,A,Female,Day Scholar
STU1425,Student_1425,IT,4,C,Male,Hostel
STU1426,Student_1426,CSE,1,B,Male,Day Scholar
STU1427,Student_1427,CSE,3,D,Female,Hostel
STU1428,Student_1428,IT,2,A,Female,Day Scholar
STU1429,Student_1429,CIVIL,4,B,Male,Hostel
STU1430,Student_1430,IT,2,A,Male,Day Scholar
STU1431,Student_1431,ECE,3,B,Male,Day Scholar
STU1432,Student_1432,IT,3,B,Male,Hostel
STU1433,Student_1433,MECH,1,A,Male,Day Scholar
STU1434,Student_1434,IT,4,D,Male,Hostel
STU1435,Student_1435,CSE,1,D,Female,Hostel
STU1436,Student_1436,MECH,3,C,Male,Hostel
STU1437,Student_1437,CSE,2,B,Male,Hostel
STU1438,Student_1438,AIML,1,C,Male,Hostel
STU1439,Student_1439,EEE,1,C,Male,Day Scholar
STU1440,Student_1440,CSE,2,A,Female,Hostel
STU1441,Student_1441,MECH,1,A,Female,Hostel
STU1442,Student_1442,AIML,2,A,Male,Hostel
STU1443,Student_1443,CSE,4,B,Female,Hostel
STU1444,Student_1444,ECE,2,A,Female,Hostel
STU1445,Student_1445,IT,4,A,Female,Hostel
STU1446,Student_1446,EEE,2,B,Female,Day Scholar
STU1447,Student_1447,CSE,3,B,Female,Day Scholar
STU1448,Student_1448,AIML,3,D,Female,Hostel
STU1449,Student_1449,ECE,4,A,Male,Day Scholar
STU1450,Student_1450,CIVIL,4,A,Male,Hostel
STU1451,Student_1451,AIML,3,A,Male,Hostel
STU1452,Student_1452,IT,4,D,Male,Hostel
STU1453,Student_1453,AIML,2,A,Male,Hostel
STU1454,Student_1454,ECE,2,D,Female,Hostel
STU1455,Student_1455,AIML,3,C,Male,Day Scholar
STU1456,Student_1456,ECE,1,D,Male,Day Scholar
STU1457,Student_1457,CSE,2,C,Female,Day Scholar
STU1458,Student_1458,ECE,4,A,Female,Day Scholar
STU1459,Student_1459,ECE,1,C,Male,Hostel
STU1460,Student_1460,EEE,1,D,Female,Day Scholar
STU1461,Student_1461,ECE,2,B,Female,Hostel
STU1462,Student_1462,ECE,2,C,Female,Day Scholar
STU1463,Student_1463,CIVIL,1,C,Female,Day Scholar
STU1464,Student_1464,CSE,1,A,Male,Day Scholar
STU1465,Student_1465,IT,3,D,Female,Day Scholar
STU1466,Student_1466,EEE,4,C,Male,Hostel
STU1467,Student_1467,CIVIL,3,C,Male,Day Scholar
STU1468,Student_1468,MECH,2,C,Female,Day Scholar
STU1469,Student_1469,CSE,3,C,Female,Hostel
STU1470,Student_1470,CSE,3,B,Female,Hostel
STU1471,Student_1471,MECH,3,D,Male,Day Scholar
STU1472,Student_1472,IT,3,A,Female,Hostel
STU1473,Student_1473,ECE,4,A,Female,Hostel
STU1474,Student_1474,CIVIL,4,B,Female,Hostel
STU1475,Student_1475,AIML,1,D,Female,Day Scholar
STU1476,Student_1476,EEE,2,C,Female,Hostel
STU1477,Student_1477,AIML,3,B,Male,Day Scholar
STU1478,Student_1478,MECH,1,D,Female,Day Scholar
STU1479,Student_1479,CSE,1,C,Female,Day Scholar
STU1480,Student_1480,IT,1,B,Female,Day Scholar
STU1481,Student_1481,CSE,4,D,Male,Hostel
STU1482,Student_1482,EEE,3,A,Female,Day Scholar
STU1483,Student_1483,CSE,3,A,Male,Hostel
STU1484,Student_1484,CSE,2,D,Male,Day Scholar
STU1485,Student_1485,EEE,3,A,Female,Hostel
STU1486,Student_1486,CIVIL,3,D,Female,Day Scholar
STU1487,Student_1487,CIVIL,1,C,Female,Hostel
STU1488,Student_1488,EEE,2,D,Male,Day Scholar
STU1489,Student_1489,IT,3,C,Male,Day Scholar
STU1490,Student_1490,MECH,4,B,Male,Hostel
